MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber
3.0,66.0,63.0,30.25,27.25,3.0,1.0,75.0,74.0,27.0,26.0,1.0,6.941,162.5,155.559,72.8,65.85900000000001,6.941,429.75,1685.0,1255.25,755.5325,464.73375000000004,453.69,1.0,13.0,12.0,4.5,4.25,1.0,2.0,6.0,4.0,3.75,1.75,2.0,128.0,192.0,64.0,147.5,22.25,128.0,0.98,1.78,0.8,1.24,0.27,0.98,1.0,2.0,1.0,1.5,0.5,1.0,0.0,1.0,1.0,0.25,0.375,0.0,0.0,10.0,10.0,2.5,3.75,0.0,0.0,10.0,10.0,2.5,3.75,0.0,1.0,13.0,12.0,6.75,5.75,1.0,0.0,1.0,1.0,0.5,0.5,1.0,0.0,5.0,5.0,1.25,1.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,1.5,0.0,1.0,5.0,4.0,2.75,1.75,1.0,16.5933333333,31.24,14.6466666667,22.17166666665,5.578333333350001,16.5933333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,229.0,90.0,197.75,31.25,229.0
3.0,63.0,60.0,29.75,26.75,3.0,1.0,80.0,79.0,26.75,26.625,1.0,6.941,151.964,145.023,71.139,64.19800000000001,6.941,453.69,1095.0,641.31,626.865,234.0675,453.69,1.0,14.0,13.0,4.75,4.625,1.0,2.0,6.0,4.0,3.75,1.75,2.0,128.0,198.0,70.0,148.25,24.875,128.0,0.98,1.96,0.98,1.27625,0.34187500000000004,0.98,1.0,2.0,1.0,1.5,0.5,1.0,0.0,2.0,2.0,0.5,0.75,0.0,0.0,10.0,10.0,2.5,3.75,0.0,0.0,7.0,7.0,1.75,2.625,0.0,1.0,14.0,13.0,6.25,5.25,1.0,0.0,1.0,1.0,0.5,0.5,1.0,0.0,4.0,4.0,1.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,1.75,2.625,0.0,1.0,7.0,6.0,3.25,2.25,1.0,16.5933333333,36.46,19.866666666700002,25.73291666665,9.13958333335,16.5933333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,229.0,88.0,207.0,33.0,229.0
3.0,26.0,23.0,10.473684210526315,4.698060941828254,8.0,1.0,87.0,86.0,73.94736842105263,19.346260387811633,87.0,6.941,55.845,48.903999999999996,21.604530842105262,10.167224398891966,15.9994,54.8,1811.0,1756.2,323.0989473684211,340.7351800554017,54.8,1.0,16.0,15.0,13.421052631578947,3.75623268698061,16.0,2.0,4.0,2.0,2.3684210526315788,0.5429362880886426,2.0,66.0,132.0,66.0,85.94736842105263,25.196675900277008,66.0,0.98,3.44,2.46,2.8142105263157893,0.7904709141274239,3.44,1.0,2.0,1.0,1.894736842105263,0.18836565096952915,2.0,0.0,4.0,4.0,3.0,1.263157894736842,4.0,0.0,6.0,6.0,0.631578947368421,1.1301939058171744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,7.0,5.526315789473684,1.1191135734072022,6.0,0.0,1.0,1.0,0.10526315789473684,0.1883656509695291,0.0,0.0,3.0,3.0,1.736842105263158,0.7313019390581716,2.0,0.0,4.0,4.0,0.42105263157894735,0.7534626038781164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.263157894736842,0.5983379501385041,2.0,9.105,22.5702380952,13.4652380952,12.19038847116842,4.204783010142935,9.105,0.0,1.625,1.625,0.2565789473684211,0.4321329639889197,0.0,0.0,2.1106628,2.1106628,0.22217503157894739,0.39757637229916903,0.0,2.0,229.0,227.0,56.10526315789474,72.797783933518,12.0
3.0,27.0,24.0,12.5,7.857142857142857,8.0,1.0,87.0,86.0,65.78571428571429,24.24489795918367,87.0,6.941,58.933195,51.992194999999995,26.310385357142856,17.318093367346936,15.9994,54.8,1811.0,1756.2,610.4842857142858,679.8661224489796,54.8,1.0,16.0,15.0,11.642857142857142,4.979591836734693,16.0,2.0,4.0,2.0,2.5714285714285716,0.8163265306122449,2.0,66.0,132.0,66.0,93.28571428571429,31.18367346938776,66.0,0.98,3.44,2.46,2.632142857142857,0.923265306122449,3.44,1.0,2.0,1.0,1.8571428571428572,0.24489795918367344,2.0,0.0,4.0,4.0,2.2857142857142856,1.9591836734693877,4.0,0.0,7.0,7.0,1.7857142857142858,2.5510204081632653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,5.928571428571429,1.408163265306122,6.0,0.0,1.0,1.0,0.14285714285714285,0.24489795918367346,0.0,0.0,2.0,2.0,1.1428571428571428,0.9795918367346939,2.0,0.0,4.0,4.0,1.0714285714285714,1.5306122448979593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.357142857142857,0.7959183673469389,2.0,9.105,16.5933333333,7.488333333299998,10.6044047619,1.7649489795857138,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.5628899714285714,0.8041285306122449,0.0,12.0,229.0,217.0,102.5,103.42857142857143,12.0
3.0,28.0,25.0,12.571428571428571,7.959183673469388,8.0,1.0,87.0,86.0,66.0,24.0,87.0,6.941,58.6934,51.752399999999994,26.29325714285714,17.293624489795917,15.9994,54.8,1811.0,1756.2,607.6271428571429,675.7844897959184,54.8,1.0,16.0,15.0,11.714285714285714,4.89795918367347,16.0,2.0,4.0,2.0,2.5714285714285716,0.8163265306122449,2.0,66.0,132.0,66.0,93.14285714285714,31.020408163265305,66.0,0.98,3.44,2.46,2.634285714285714,0.9208163265306124,3.44,1.0,2.0,1.0,1.8571428571428572,0.24489795918367344,2.0,0.0,4.0,4.0,2.2857142857142856,1.9591836734693877,4.0,0.0,8.0,8.0,1.8571428571428572,2.6530612244897958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,9.0,6.0,1.4285714285714286,6.0,0.0,1.0,1.0,0.14285714285714285,0.24489795918367346,0.0,0.0,2.0,2.0,1.1428571428571428,0.9795918367346939,2.0,0.0,4.0,4.0,1.0,1.4285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.2857142857142856,0.7346938775510203,2.0,9.105,16.5933333333,7.488333333299998,10.609761904757141,1.7611224489734685,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.4948130785714286,0.7068758265306123,0.0,12.0,229.0,217.0,104.71428571428571,105.9591836734694,12.0
3.0,50.0,47.0,14.142857142857142,10.204081632653061,8.0,1.0,87.0,86.0,67.35714285714286,24.255102040816325,87.0,6.941,118.71,111.76899999999999,30.580157142857143,23.417767346938774,15.9994,54.8,1811.0,1756.2,520.2757142857142,553.167551020408,54.8,1.0,16.0,15.0,12.0,4.857142857142857,16.0,2.0,5.0,3.0,2.642857142857143,0.9183673469387754,2.0,66.0,139.0,73.0,94.21428571428571,32.24489795918367,66.0,0.98,3.44,2.46,2.637857142857143,0.9167346938775509,3.44,1.0,2.0,1.0,1.8571428571428572,0.24489795918367344,2.0,0.0,4.0,4.0,2.4285714285714284,1.795918367346939,4.0,0.0,10.0,10.0,2.0,2.857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,13.0,6.285714285714286,1.836734693877551,6.0,0.0,1.0,1.0,0.14285714285714285,0.24489795918367346,0.0,0.0,4.0,4.0,1.4285714285714286,1.0204081632653061,2.0,0.0,4.0,4.0,0.8571428571428571,1.346938775510204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.4285714285714284,0.8979591836734694,2.0,9.105,33.285,24.179999999999996,12.250119047614286,4.245901360536734,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.4522848857142857,0.7107333918367347,0.0,12.0,229.0,217.0,98.71428571428571,99.10204081632652,12.0
3.0,32.0,29.0,16.0,6.5,16.0,1.0,88.0,87.0,61.0,31.5,88.0,6.941,72.64,65.699,33.828375,15.207062500000003,32.065,388.36,1811.0,1422.6399999999999,685.4025,412.89875,388.36,1.0,16.0,15.0,11.0,5.75,16.0,2.0,4.0,2.0,3.0,0.5,3.0,105.0,132.0,27.0,116.0,11.0,105.0,0.98,2.58,1.6,2.015,0.5650000000000001,2.58,1.0,2.0,1.0,1.75,0.375,2.0,0.0,4.0,4.0,2.25,1.75,4.0,0.0,10.0,10.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,13.0,6.0,2.5,6.0,0.0,1.0,1.0,0.25,0.375,0.0,0.0,4.0,4.0,1.5,1.125,2.0,0.0,4.0,4.0,0.5,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.25,0.875,2.0,10.73,25.786875,15.056874999999998,21.258645833324998,4.96481770834375,25.786875,0.0,2.202,2.202,1.1488749999999999,1.053125,2.202,0.0,2.1106628,2.1106628,0.26383285,0.4617074875,0.0,70.0,229.0,159.0,149.0,79.0,70.0
3.0,50.0,47.0,18.25,9.875,16.0,1.0,88.0,87.0,61.125,31.59375,88.0,6.941,118.71,111.76899999999999,39.587125,23.8451875,32.065,388.36,1811.0,1422.6399999999999,597.1125,303.47187499999995,388.36,1.0,16.0,15.0,11.0,5.75,16.0,2.0,5.0,3.0,3.125,0.6875,3.0,105.0,139.0,34.0,118.375,13.375,105.0,0.98,2.58,1.6,2.00875,0.57125,2.58,1.0,2.0,1.0,1.75,0.375,2.0,0.0,4.0,4.0,2.25,1.75,4.0,0.0,10.0,10.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,13.0,6.0,2.5,6.0,0.0,1.0,1.0,0.25,0.375,0.0,0.0,4.0,4.0,1.5,1.125,2.0,0.0,4.0,4.0,0.5,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.25,0.875,2.0,10.73,33.285,22.554999999999996,22.543645833324998,5.928567708343749,25.786875,0.0,2.202,2.202,1.101,1.101,2.202,0.0,2.1106628,2.1106628,0.26383285,0.4617074875,0.0,70.0,229.0,159.0,138.5,68.5,70.0
3.0,74.0,71.0,15.4,13.84,8.0,1.0,87.0,86.0,63.0,28.8,87.0,6.941,183.84,176.899,34.95634,33.954464,15.9994,54.8,3695.0,3640.2,674.2180000000001,831.5128000000001,54.8,1.0,16.0,15.0,11.2,5.76,16.0,2.0,6.0,4.0,2.6,0.9600000000000002,2.0,66.0,162.0,96.0,94.6,34.32,66.0,0.98,3.44,2.46,2.679,0.9132000000000001,3.44,1.0,2.0,1.0,1.8,0.31999999999999995,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,6.0,6.0,1.0,1.6,0.0,0.0,14.0,14.0,1.4,2.5199999999999996,0.0,1.0,20.0,19.0,6.6,2.96,6.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,6.0,6.0,1.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,2.4,1.0399999999999998,2.0,9.105,16.5933333333,7.488333333299998,11.459666666659999,2.971533333323999,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.21106628,0.37991930399999996,0.0,12.0,229.0,217.0,98.8,104.16,12.0
3.0,31.0,28.0,12.333333333333334,12.444444444444443,3.0,1.0,74.0,73.0,25.333333333333332,32.44444444444445,1.0,6.941,69.723,62.782,27.868333333333336,27.903111111111112,6.941,302.91,453.69,150.77999999999997,403.43,67.01333333333332,453.69,1.0,13.0,12.0,5.0,5.333333333333333,1.0,2.0,4.0,2.0,2.6666666666666665,0.8888888888888888,2.0,122.0,128.0,6.0,126.0,2.6666666666666665,128.0,0.98,1.81,0.8300000000000001,1.2566666666666666,0.3688888888888889,0.98,1.0,2.0,1.0,1.3333333333333333,0.4444444444444444,1.0,0.0,1.0,1.0,0.3333333333333333,0.4444444444444445,0.0,0.0,10.0,10.0,3.3333333333333335,4.444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,12.0,5.0,5.333333333333333,1.0,0.0,1.0,1.0,0.6666666666666666,0.4444444444444445,1.0,0.0,5.0,5.0,1.6666666666666667,2.222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,2.3333333333333335,1.777777777777778,1.0,16.5933333333,18.8575,2.264166666700003,17.348055555533332,1.0062962963111122,16.5933333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,229.0,165.0,174.0,73.33333333333333,229.0
3.0,34.0,31.0,27.727272727272727,8.991735537190083,34.0,1.0,89.0,88.0,69.81818181818181,25.024793388429757,89.0,6.941,78.96,72.01899999999999,63.87681818181818,20.703933884297516,78.96,302.91,1211.4,908.49,599.7354545454546,222.4234710743802,494.0,1.0,16.0,15.0,12.636363636363637,4.231404958677686,16.0,2.0,4.0,2.0,3.6363636363636362,0.5950413223140496,4.0,120.0,128.0,8.0,121.63636363636364,2.3801652892562,120.0,0.98,2.55,1.5699999999999998,2.0990909090909087,0.4919008264462809,2.55,1.0,2.0,1.0,1.8181818181818181,0.2975206611570248,2.0,0.0,4.0,4.0,2.6363636363636362,1.487603305785124,4.0,0.0,10.0,10.0,8.181818181818182,2.975206611570248,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,15.0,12.636363636363637,4.231404958677686,16.0,0.0,1.0,1.0,0.18181818181818182,0.29752066115702475,0.0,0.0,5.0,5.0,2.272727272727273,1.1239669421487604,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,2.4545454545454546,1.0247933884297522,2.0,16.5933333333,25.92,9.326666666700003,23.05219696969091,3.1285123967008275,25.92,0.0,0.799,0.799,0.5054545454545455,0.3202314049586777,0.799,0.0,0.0,0.0,0.0,0.0,0.0,14.0,229.0,215.0,96.0,95.27272727272727,14.0
3.0,32.0,29.0,17.818181818181817,7.371900826446281,16.0,1.0,88.0,87.0,68.81818181818181,24.661157024793393,88.0,6.941,72.64,65.699,38.032545454545456,17.81606611570248,32.065,302.91,1211.4,908.49,459.5236363636364,136.70479338842978,388.36,1.0,16.0,15.0,12.545454545454545,4.198347107438017,16.0,2.0,4.0,2.0,3.090909090909091,0.4958677685950413,3.0,105.0,128.0,23.0,113.63636363636364,9.421487603305785,105.0,0.98,2.58,1.6,2.097272727272727,0.5266115702479339,2.58,1.0,2.0,1.0,1.8181818181818181,0.2975206611570248,2.0,0.0,4.0,4.0,2.5454545454545454,1.586776859504132,4.0,0.0,10.0,10.0,2.727272727272727,3.966942148760331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,13.0,7.090909090909091,3.40495867768595,6.0,0.0,1.0,1.0,0.18181818181818182,0.29752066115702475,0.0,0.0,5.0,5.0,2.3636363636363638,1.2561983471074383,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,2.5454545454545454,1.1570247933884297,2.0,16.5933333333,25.786875,9.1935416667,22.602537878781817,3.546997245186776,25.786875,0.0,2.202,2.202,1.2359090909090908,1.0539173553719008,2.202,0.0,0.0,0.0,0.0,0.0,0.0,64.0,229.0,165.0,111.9090909090909,63.14049586776859,70.0
3.0,46.0,43.0,20.75,17.75,3.0,1.0,74.0,73.0,34.5,33.5,1.0,6.941,106.42,99.479,47.50625,40.56525,6.941,302.91,1828.05,1525.1399999999999,759.585,534.2325000000001,453.69,1.0,13.0,12.0,6.25,5.25,1.0,2.0,5.0,3.0,3.25,1.25,2.0,122.0,139.0,17.0,129.25,4.875,128.0,0.98,2.2,1.2200000000000002,1.4925000000000002,0.5125000000000001,0.98,0.0,2.0,2.0,1.0,0.5,1.0,0.0,1.0,1.0,0.25,0.375,0.0,0.0,10.0,10.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,12.0,6.25,5.25,1.0,0.0,1.0,1.0,0.5,0.5,1.0,0.0,5.0,5.0,1.25,1.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.75,1.625,1.0,14.41,18.8575,4.447500000000002,16.61354166665,1.1219791666750014,16.5933333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,229.0,165.0,186.75,61.375,229.0
3.0,80.0,77.0,29.5,26.5,3.0,1.0,79.0,78.0,38.0,37.0,1.0,6.941,200.59,193.649,71.778,64.83699999999999,6.941,234.32,1211.4,977.0800000000002,588.2750000000001,311.56250000000006,453.69,1.0,14.0,13.0,7.0,6.0,1.0,2.0,6.0,4.0,3.5,1.5,2.0,120.0,132.0,12.0,127.0,3.5,128.0,0.98,2.01,1.0299999999999998,1.4925,0.5125,0.98,1.0,2.0,1.0,1.5,0.5,1.0,0.0,2.0,2.0,0.5,0.75,0.0,0.0,10.0,10.0,5.0,5.0,0.0,0.0,14.0,14.0,3.5,5.25,0.0,1.0,26.0,25.0,10.5,9.5,1.0,0.0,1.0,1.0,0.5,0.5,1.0,0.0,4.0,4.0,1.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.5,1.25,1.0,16.5933333333,25.2375862069,8.644252873600003,20.357313218374998,3.763979885075001,16.5933333333,0.0,0.383,0.383,0.09575,0.143625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,229.0,63.0,212.25,23.125,229.0
3.0,80.0,77.0,22.75,16.625,16.0,1.0,88.0,87.0,63.0,31.0,88.0,6.941,200.59,193.649,51.9215,42.34675,32.065,234.32,1211.4,977.0800000000002,488.31750000000005,180.77062500000002,388.36,1.0,16.0,15.0,11.5,5.25,16.0,2.0,6.0,4.0,3.25,0.875,3.0,105.0,132.0,27.0,116.0,11.0,105.0,0.98,2.58,1.6,2.03625,0.5437500000000001,2.58,1.0,2.0,1.0,1.75,0.375,2.0,0.0,4.0,4.0,2.25,1.75,4.0,0.0,10.0,10.0,2.5,3.75,0.0,0.0,14.0,14.0,1.75,3.0625,0.0,1.0,26.0,25.0,8.25,5.875,6.0,0.0,1.0,1.0,0.25,0.375,0.0,0.0,4.0,4.0,1.5,1.125,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.75,0.8125,2.0,16.5933333333,25.786875,9.1935416667,23.072094109187496,3.256153915240626,25.786875,0.0,2.202,2.202,1.1488749999999999,1.053125,2.202,0.0,0.0,0.0,0.0,0.0,0.0,70.0,229.0,159.0,141.125,71.125,70.0
3.0,49.0,46.0,21.09090909090909,12.132231404958675,16.0,1.0,88.0,87.0,69.0,24.727272727272727,88.0,6.941,114.818,107.877,46.23163636363636,29.742016528925625,32.065,388.36,1211.4,823.0400000000001,482.5854545454546,132.5117355371901,388.36,1.0,16.0,15.0,12.545454545454545,4.198347107438017,16.0,2.0,5.0,3.0,3.272727272727273,0.7603305785123967,3.0,105.0,142.0,37.0,117.27272727272727,13.388429752066115,105.0,0.98,2.58,1.6,2.091818181818182,0.5325619834710745,2.58,1.0,2.0,1.0,1.8181818181818181,0.2975206611570248,2.0,0.0,4.0,4.0,2.5454545454545454,1.586776859504132,4.0,0.0,10.0,10.0,2.727272727272727,3.966942148760331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,13.0,7.090909090909091,3.40495867768595,6.0,0.0,1.0,1.0,0.18181818181818182,0.29752066115702475,0.0,0.0,5.0,5.0,2.3636363636363638,1.2561983471074383,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,2.5454545454545454,1.1570247933884297,2.0,16.5933333333,25.786875,9.1935416667,23.584810606054546,2.6477754821024786,25.786875,0.0,2.202,2.202,1.2359090909090908,1.0539173553719008,2.202,0.0,0.0,0.0,0.0,0.0,0.0,70.0,229.0,159.0,125.54545454545455,60.595041322314046,70.0
3.0,49.0,46.0,30.90909090909091,10.148760330578511,34.0,1.0,89.0,88.0,69.54545454545455,24.92561983471074,89.0,6.941,114.818,107.877,71.81072727272728,23.588991735537185,78.96,429.75,1211.4,781.6500000000001,540.2072727272728,122.0350413223141,494.0,1.0,16.0,15.0,12.545454545454545,4.198347107438017,16.0,2.0,5.0,3.0,3.8181818181818183,0.6611570247933883,4.0,120.0,142.0,22.0,125.45454545454545,6.9421487603305785,120.0,0.98,2.55,1.5699999999999998,2.075454545454545,0.5176859504132231,2.55,1.0,2.0,1.0,1.8181818181818181,0.2975206611570248,2.0,0.0,4.0,4.0,2.5454545454545454,1.586776859504132,4.0,0.0,10.0,10.0,8.181818181818182,2.9752066115702487,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,15.0,12.545454545454545,4.198347107438017,16.0,0.0,1.0,1.0,0.18181818181818182,0.29752066115702475,0.0,0.0,5.0,5.0,2.3636363636363638,1.2561983471074383,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,2.5454545454545454,1.1570247933884297,2.0,16.5933333333,25.92,9.326666666700003,23.657424242418184,2.687382920119009,25.92,0.0,0.799,0.799,0.4706363636363637,0.35821487603305785,0.799,0.0,0.0,0.0,0.0,0.0,0.0,14.0,229.0,215.0,95.0,88.36363636363636,14.0
3.0,49.0,46.0,19.454545454545453,10.74380165289256,16.0,1.0,88.0,87.0,68.9090909090909,24.694214876033058,88.0,6.941,114.818,107.877,42.18122727272727,26.413371900826448,32.065,388.36,1687.0,1298.6399999999999,525.8218181818182,211.123305785124,388.36,1.0,16.0,15.0,12.545454545454545,4.198347107438017,16.0,2.0,5.0,3.0,3.1818181818181817,0.6611570247933883,3.0,105.0,142.0,37.0,116.45454545454545,13.487603305785125,105.0,0.98,2.58,1.6,2.0818181818181816,0.5434710743801653,2.58,1.0,2.0,1.0,1.8181818181818181,0.2975206611570248,2.0,0.0,4.0,4.0,2.5454545454545454,1.586776859504132,4.0,0.0,10.0,10.0,1.8181818181818181,2.975206611570248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,12.0,6.181818181818182,2.4793388429752063,6.0,0.0,1.0,1.0,0.18181818181818182,0.29752066115702475,0.0,0.0,5.0,5.0,2.3636363636363638,1.2561983471074383,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,2.5454545454545454,1.1570247933884297,2.0,16.5933333333,25.786875,9.1935416667,23.351628787872723,2.986949035821489,25.786875,0.0,2.202,2.202,1.2713636363636363,1.0152396694214876,2.202,0.0,0.0,0.0,0.0,0.0,0.0,70.0,229.0,159.0,125.72727272727273,60.79338842975207,70.0
